survey_id,response_id,ip_address,recorded_date,duration,lat,long,random_id
SV_cwDcpw2LU39xXP7,R_2VwKMh0ySXNfmL3,198.99.228.72,"Aug 24, 2020",00:00:47 ,34.3542938232421875,-83.889801025390625,34389
SV_cwDcpw2LU39xXP7,R_VJDIQi2CDxK7W5b,99.1.33.116,"Aug 24, 2020",00:00:52 ,34.0240020751953125,-84.23960113525390625,51698
SV_cwDcpw2LU39xXP7,R_2Yb8JPN4BCvV0HW,198.228.173.177,"Aug 24, 2020",00:09:57 ,37.751007080078125,-97.82199859619140625,70754
SV_cwDcpw2LU39xXP7,R_25ybKyItd5jJpEm,71.92.32.151,"Aug 24, 2020",00:01:16 ,34.1793975830078125,-83.90160369873046875,12511
SV_cwDcpw2LU39xXP7,R_2OPwvfjQmCK4P9b,71.86.102.219,"Aug 24, 2020",00:00:37 ,33.078704833984375,-83.23760223388671875,72156
SV_cwDcpw2LU39xXP7,R_2VsWxZEWuzM9hZM,158.93.6.13,"Aug 24, 2020",00:01:31 ,33.5218048095703125,-82.08409881591796875,28193
SV_cwDcpw2LU39xXP7,R_3nDbSK6vF1H7SuM,99.184.131.12,"Aug 24, 2020",00:01:02 ,33.7837982177734375,-84.44550323486328125,37417
SV_cwDcpw2LU39xXP7,R_1JFIICyK3BEe2Lt,66.115.171.162,"Aug 24, 2020",00:01:39 ,37.751007080078125,-97.82199859619140625,65083
SV_cwDcpw2LU39xXP7,R_3QFu8eeQZBoso6D,76.251.70.68,"Aug 24, 2020",00:01:49 ,33.734405517578125,-84.098602294921875,94939
SV_cwDcpw2LU39xXP7,R_A5uP1vtHLwE5WZH,98.192.36.159,"Aug 24, 2020",00:00:42 ,33.8574066162109375,-84.01300048828125,74906
SV_cwDcpw2LU39xXP7,R_3oXFdhAjnC9p5TG,65.49.126.43,"Aug 24, 2020",00:09:18 ,37.5625,-122.000396728515625,72361
SV_cwDcpw2LU39xXP7,R_3gYI9wey9RaF3bX,68.225.116.77,"Aug 24, 2020",00:00:56 ,32.5937957763671875,-83.641998291015625,98690
SV_cwDcpw2LU39xXP7,R_2RQjVxRtCdsgaV8,23.94.50.164,"Aug 24, 2020",00:01:39 ,33.748504638671875,-84.3871002197265625,72040
SV_cwDcpw2LU39xXP7,R_OrMdB2VO6JTofzH,75.90.109.168,"Aug 24, 2020",00:01:37 ,30.94219970703125,-83.7415008544921875,38946
SV_cwDcpw2LU39xXP7,R_1oh8RDs7WexPqv4,108.248.148.196,"Aug 24, 2020",00:00:47 ,33.766693115234375,-84.3363037109375,65421
SV_cwDcpw2LU39xXP7,R_3HjDdbArsySc0qH,66.56.8.16,"Aug 24, 2020",00:01:20 ,33.848602294921875,-84.3556976318359375,39591
SV_cwDcpw2LU39xXP7,R_W265l3JSe4FHrEt,205.174.22.25,"Aug 24, 2020",00:01:14 ,33.715301513671875,-84.33119964599609375,10038
SV_cwDcpw2LU39xXP7,R_2OUtGnXctTH8h2L,162.119.18.13,"Aug 24, 2020",00:01:02 ,38.89239501953125,-77.0756988525390625,33639
SV_cwDcpw2LU39xXP7,R_3ObKxuvCKj2sTWF,205.185.209.87,"Aug 24, 2020",00:01:10 ,37.751007080078125,-97.82199859619140625,57150
SV_cwDcpw2LU39xXP7,R_XXitmbjHZo4KzGF,75.4.196.114,"Aug 24, 2020",00:01:00 ,33.616302490234375,-84.29450225830078125,97430
SV_cwDcpw2LU39xXP7,R_2CJlHFVv9Ixgosy,73.82.116.157,"Aug 24, 2020",00:00:44 ,33.523101806640625,-84.35790252685546875,61551
SV_cwDcpw2LU39xXP7,R_tGqx9ZhGBBrYoDL,147.253.242.215,"Aug 24, 2020",00:00:46 ,34.7666015625,-84.98480224609375,84919
SV_cwDcpw2LU39xXP7,R_10qvc234KVsAwto,73.207.198.208,"Aug 24, 2020",00:00:50 ,34.110992431640625,-84.30249786376953125,79307
SV_cwDcpw2LU39xXP7,R_xgxaPwPwawKNihP,107.211.48.243,"Aug 24, 2020",00:01:00 ,34.1824951171875,-84.82469940185546875,27995
SV_cwDcpw2LU39xXP7,R_3k7cvpoCnmRcdWQ,199.59.5.11,"Aug 24, 2020",00:01:11 ,33.748504638671875,-84.3871002197265625,76928
SV_cwDcpw2LU39xXP7,R_125S2JPZKrCcz5b,198.228.135.155,"Aug 24, 2020",00:01:28 ,34.17120361328125,-118.5186004638671875,25718
SV_cwDcpw2LU39xXP7,R_1FqxiRB892Bq27q,40.138.162.88,"Aug 24, 2020",00:01:39 ,34.1150970458984375,-83.57489776611328125,42973
SV_cwDcpw2LU39xXP7,R_3HXPbU5gQnXlPhp,198.228.69.231,"Aug 24, 2020",00:00:47 ,37.751007080078125,-97.82199859619140625,85825
SV_cwDcpw2LU39xXP7,R_ClSk9BJHpn0fejT,76.97.166.178,"Aug 24, 2020",00:01:03 ,34.203704833984375,-84.1031036376953125,24544
SV_cwDcpw2LU39xXP7,R_1F5sn2S63jIvbAm,50.207.103.1,"Aug 24, 2020",00:01:10 ,34.1150970458984375,-83.57489776611328125,30631
SV_cwDcpw2LU39xXP7,R_2zi4lu8grWFm4r7,104.13.95.197,"Aug 24, 2020",00:01:14 ,34.034393310546875,-84.60019683837890625,95460
SV_cwDcpw2LU39xXP7,R_28YRhn2HuFeQmxf,73.184.145.63,"Aug 24, 2020",00:01:08 ,33.6992034912109375,-84.747802734375,35191
SV_cwDcpw2LU39xXP7,R_28RSzaAq6pa0dGK,69.168.36.20,"Aug 24, 2020",00:01:45 ,34.350799560546875,-82.92240142822265625,33761
SV_cwDcpw2LU39xXP7,R_3pmQPTl4iBcQv95,99.113.165.175,"Aug 24, 2020",00:02:52 ,33.9954986572265625,-84.6580963134765625,48714
SV_cwDcpw2LU39xXP7,R_WDpdQ6ENbsUKwSd,108.91.62.79,"Aug 24, 2020",00:03:12 ,33.5146026611328125,-83.86260223388671875,42614
SV_cwDcpw2LU39xXP7,R_3palx1Ua8lcPx5q,50.80.14.77,"Aug 24, 2020",00:01:27 ,30.4026031494140625,-87.688201904296875,71030
SV_cwDcpw2LU39xXP7,R_2YP3Qw0aooNz0ST,162.40.228.29,"Aug 24, 2020",00:01:09 ,31.7227020263671875,-83.25589752197265625,22603
SV_cwDcpw2LU39xXP7,R_3I3QfkGkTlcgSM8,64.193.192.180,"Aug 24, 2020",00:02:30 ,40.768096923828125,-73.8291015625,45504
SV_cwDcpw2LU39xXP7,R_6sPI24Vh6ez2yTT,74.230.36.187,"Aug 24, 2020",00:01:13 ,31.6811981201171875,-84.1593017578125,68904
SV_cwDcpw2LU39xXP7,R_3po1ESYeT5wyvOw,104.60.107.48,"Aug 24, 2020",00:01:49 ,30.6905975341796875,-83.17530059814453125,28838
SV_cwDcpw2LU39xXP7,R_27JWEWLT839ylSz,71.228.136.9,"Aug 24, 2020",00:00:28 ,31.8480072021484375,-81.60199737548828125,56338
