survey_id,response_id,start_date,duration,lat,long,random_id
SV_6tbzcMgiF3B4MxD,R_2ScRvge11nXPUJu,16-Aug-20,0:03:10,35.76330566,-78.70999908,52270
SV_6tbzcMgiF3B4MxD,R_25EqQ3yn519kyrx,16-Aug-20,0:00:53,40.54469299,-105.1069031,16219
SV_6tbzcMgiF3B4MxD,R_3GwwJLRK3tr1KMM,16-Aug-20,0:00:56,36.02290344,-78.9464035,54118
SV_6tbzcMgiF3B4MxD,R_1r2koa89mmq4iGs,16-Aug-20,0:01:04,35.2368927,-80.89569855,70894
SV_6tbzcMgiF3B4MxD,R_2wtsc1faqkotjEe,16-Aug-20,0:01:05,34.98789978,-79.21690369,31740
SV_6tbzcMgiF3B4MxD,R_tLhMGlBIdHlJHwZ,16-Aug-20,0:01:21,37.75100708,-97.8219986,17716
SV_6tbzcMgiF3B4MxD,R_2QmIwBADSGYFsiP,16-Aug-20,0:01:23,35.1829071,-83.3864975,22448
SV_6tbzcMgiF3B4MxD,R_1QbeRRI1LGYkuV3,16-Aug-20,0:01:21,35.07420349,-78.96499634,79344
SV_6tbzcMgiF3B4MxD,R_OjpPGdPDJrI4xNf,16-Aug-20,0:01:02,35.19360352,-80.68650055,76253
SV_6tbzcMgiF3B4MxD,R_302ngDRlX3AHNOb,16-Aug-20,0:01:26,35.98249817,-78.53759766,96169
SV_6tbzcMgiF3B4MxD,R_sh4lKK25DDLNoGt,16-Aug-20,0:00:51,37.75100708,-97.8219986,25344
SV_6tbzcMgiF3B4MxD,R_3QDzG4RMFqdlNUm,16-Aug-20,0:00:44,35.50549316,-82.99120331,50022
SV_6tbzcMgiF3B4MxD,R_2YlamMi6WGXtoID,16-Aug-20,0:01:03,35.91850281,-80.53869629,10860
SV_6tbzcMgiF3B4MxD,R_1EgmvWifgHwE0Y9,16-Aug-20,0:00:45,36.07739258,-79.08799744,21296
SV_6tbzcMgiF3B4MxD,R_25EMjMUJ4oTXNF2,16-Aug-20,0:00:40,30.42999268,-97.83260345,44272
SV_6tbzcMgiF3B4MxD,R_1GkMC7S0ifdJRHH,16-Aug-20,0:00:39,35.46429443,-82.53359985,18968
SV_6tbzcMgiF3B4MxD,R_1FerTcwyDV14ZLf,16-Aug-20,0:03:59,,,27141
SV_6tbzcMgiF3B4MxD,R_3k5kWzDU0z0pFAk,16-Aug-20,0:07:55,,,46126
SV_6tbzcMgiF3B4MxD,R_325TNhVoVHfV6xO,16-Aug-20,0:03:26,,,50641
SV_6tbzcMgiF3B4MxD,R_3CBdS4PsgUinBbl,16-Aug-20,0:01:02,,,48830
SV_6tbzcMgiF3B4MxD,R_25ut4QRnbUcnWPN,16-Aug-20,0:01:07,,,93885
SV_6tbzcMgiF3B4MxD,R_1Ib0XS6zJYFOavb,16-Aug-20,0:01:14,36.02290344,-78.9464035,63938
SV_6tbzcMgiF3B4MxD,R_2Yn74LmOAZWjTY8,16-Aug-20,0:01:05,35.05969238,-79.00579834,32026
SV_6tbzcMgiF3B4MxD,R_31ZBC4qZqrIGci6,16-Aug-20,0:01:51,36.33309937,-78.40660095,97210
SV_6tbzcMgiF3B4MxD,R_247PkX52KRJ64j5,16-Aug-20,0:01:03,35.58859253,-77.14520264,18735
SV_6tbzcMgiF3B4MxD,R_2TY55XTgK4qLaH1,16-Aug-20,0:01:41,35.01679993,-78.32230377,61986
SV_6tbzcMgiF3B4MxD,R_2wB1KmyWA8YHSL0,16-Aug-20,0:01:15,36.19850159,-81.13529968,88407
SV_6tbzcMgiF3B4MxD,R_26kAoq5oxjfFd47,16-Aug-20,0:00:57,35.21000671,-80.85119629,57383
SV_6tbzcMgiF3B4MxD,R_025oj9qPdWyBCGR,16-Aug-20,0:00:49,34.98429871,-80.44819641,55364
SV_6tbzcMgiF3B4MxD,R_2rCMKbFhp6NPcQN,16-Aug-20,0:01:31,35.98060608,-78.84259796,60301
SV_6tbzcMgiF3B4MxD,R_3ltxPGH3Nanx4xV,16-Aug-20,0:01:05,35.76139832,-78.60150146,38567
SV_6tbzcMgiF3B4MxD,R_O42zi4PPBDt71gl,16-Aug-20,0:01:30,34.89649963,-76.88690186,75640
SV_6tbzcMgiF3B4MxD,R_3pmUewSgiyMO8Gi,16-Aug-20,0:01:16,35.9151001,-79.09719849,63238
SV_6tbzcMgiF3B4MxD,R_1Hjn6AYKRlmAhxC,16-Aug-20,0:00:44,35.86390686,-78.53500366,70577
SV_6tbzcMgiF3B4MxD,R_322Vhz0zQdtfaIu,16-Aug-20,0:01:06,35.12939453,-78.89820099,37210
SV_6tbzcMgiF3B4MxD,R_2qF7fpbaVrS2YER,16-Aug-20,0:01:12,35.9151001,-79.09719849,21767
SV_6tbzcMgiF3B4MxD,R_9mKzaTGRGY729CV,16-Aug-20,0:01:23,35.71780396,-78.84279633,17591
SV_6tbzcMgiF3B4MxD,R_2QxIzQ31YeE9PYJ,16-Aug-20,0:01:19,35.71780396,-78.84279633,70388
SV_6tbzcMgiF3B4MxD,R_ypPounzkksXTRh7,16-Aug-20,0:01:27,35.05969238,-79.00579834,59152
SV_6tbzcMgiF3B4MxD,R_2pVr7kQVIT9hQYu,16-Aug-20,0:01:04,35.47399902,-80.87290192,45011
SV_6tbzcMgiF3B4MxD,R_1nPWCbpPG2UczhF,16-Aug-20,0:00:48,35.59620667,-81.0338974,22751
SV_6tbzcMgiF3B4MxD,R_suIFWb3V82yavwB,16-Aug-20,0:01:22,37.75100708,-97.8219986,49149
SV_6tbzcMgiF3B4MxD,R_2pVJaW9NYVizmtu,16-Aug-20,0:01:00,37.75100708,-97.8219986,64163
SV_6tbzcMgiF3B4MxD,R_3G21ymZ56hHeVop,16-Aug-20,0:01:19,35.19360352,-80.68650055,79995
SV_6tbzcMgiF3B4MxD,R_2ffI5pGMMogwskV,16-Aug-20,0:01:35,35.8677063,-86.41739655,34424
SV_6tbzcMgiF3B4MxD,R_1K1JhUWFuAdNmVn,16-Aug-20,0:01:08,35.17120361,-80.79389954,87858
SV_6tbzcMgiF3B4MxD,R_1d0OZ4QZ4LOixLp,16-Aug-20,0:03:29,36.03579712,-79.50749969,61919
SV_6tbzcMgiF3B4MxD,R_2fv5DllcDLp34W5,16-Aug-20,0:01:02,35.76139832,-78.60150146,34625
SV_6tbzcMgiF3B4MxD,R_3GvKnt4l1RzSKD2,16-Aug-20,0:01:08,35.02209473,-80.53179932,88866
SV_6tbzcMgiF3B4MxD,R_3KGBoRoB4qTxJ9F,16-Aug-20,0:01:03,36.06170654,-79.82389832,51445
SV_6tbzcMgiF3B4MxD,R_2PbQSMlHkidWojT,16-Aug-20,0:00:54,35.59469604,-82.55449677,94551
SV_6tbzcMgiF3B4MxD,R_24qoZVXYjtD0I4V,16-Aug-20,0:02:06,37.75100708,-97.8219986,70612
SV_6tbzcMgiF3B4MxD,R_ywHrR2JLdLh4wtr,16-Aug-20,0:00:53,37.55029297,-77.39420319,53500
SV_6tbzcMgiF3B4MxD,R_1gAe1OSnusS5wF0,16-Aug-20,0:01:00,35.40100098,-80.8687973,54310
SV_6tbzcMgiF3B4MxD,R_2R4vxilmnro9cAq,16-Aug-20,0:00:55,35.05969238,-79.00579834,39659
SV_6tbzcMgiF3B4MxD,R_DMgsSxsIsfzYo6J,16-Aug-20,0:01:12,35.40100098,-80.8687973,16119
SV_6tbzcMgiF3B4MxD,R_1LnvRS4Vl2GzXlk,16-Aug-20,0:01:51,35.86390686,-78.53500366,18751
SV_6tbzcMgiF3B4MxD,R_3oLb4sKExrQKCNh,16-Aug-20,0:01:09,34.74189758,-77.45760345,59909
SV_6tbzcMgiF3B4MxD,R_ykznem1hSRqVPe9,16-Aug-20,0:01:38,35.91879272,-81.54029846,55803
SV_6tbzcMgiF3B4MxD,R_23ehwZxIwPa7mlR,16-Aug-20,0:02:07,35.09869385,-77.10449982,97895
SV_6tbzcMgiF3B4MxD,R_2QX9htGxSLzFNs6,16-Aug-20,0:01:33,33.70429993,-84.37419891,28281
SV_6tbzcMgiF3B4MxD,R_1NsSIGseE3ZXi8c,16-Aug-20,0:00:55,35.87260437,-80.09290314,85279
SV_6tbzcMgiF3B4MxD,R_eYjr894GHbYvU1H,16-Aug-20,0:01:25,35.08920288,-80.81939697,32786
SV_6tbzcMgiF3B4MxD,R_22KR7Q2R7F1Xr4w,16-Aug-20,0:01:36,28.52999878,-81.40570068,96429
SV_6tbzcMgiF3B4MxD,R_2eW0Dcmcl8lKJew,16-Aug-20,0:01:57,35.78019714,-78.48609924,21021
SV_6tbzcMgiF3B4MxD,R_byhDCaJNeAhpy8N,16-Aug-20,0:00:45,35.90100098,-81.21340179,30728
SV_6tbzcMgiF3B4MxD,R_1IYNuazithcU6s5,16-Aug-20,0:01:55,35.28419495,-80.87190247,36041
SV_6tbzcMgiF3B4MxD,R_2azsjX1Su08KjO5,16-Aug-20,0:01:44,35.206604,-77.65820313,41149
SV_6tbzcMgiF3B4MxD,R_2QKW72gZQyuWe6P,16-Aug-20,0:01:34,35.12939453,-78.89820099,79924
SV_6tbzcMgiF3B4MxD,R_1Du0ZMAuewzkrn8,16-Aug-20,0:00:52,35.65240479,-80.49150085,49130
SV_6tbzcMgiF3B4MxD,R_sHlMP7SqHX86E8N,16-Aug-20,0:04:55,35.71780396,-78.84279633,13117
SV_6tbzcMgiF3B4MxD,R_3ffmu6PGFABxh3F,16-Aug-20,0:02:18,35.89639282,-78.71150208,82285
SV_6tbzcMgiF3B4MxD,R_0DjKQ3lmp5eEA6J,16-Aug-20,0:01:18,35.17120361,-80.79389954,43469
SV_6tbzcMgiF3B4MxD,R_pS3GZuTo5qFpFVT,16-Aug-20,0:01:08,34.11509705,-83.57489777,47976
SV_6tbzcMgiF3B4MxD,R_2BtAdfpSR9uwVgg,16-Aug-20,0:03:03,37.75100708,-97.8219986,85872
SV_6tbzcMgiF3B4MxD,R_2sU9cXPYOJZJX82,16-Aug-20,0:02:19,35.81230164,-78.54689789,10131
